id,gender,single/marries,age,age_group,Area_code,Area_name,Market_code,Market,Sub_market_code,Sub_market,Social_type_code,Social_type,SocioEconomic_code,SocioEconomic_type
1793,Male    ,Single,63,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1794,Female   ,Single,72,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1795,Male    ,Married,74,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1796,Male    ,Single,70,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1797,Male    ,Married,70,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,1,Low
1798,Female   ,Married,57,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1799,Female   ,Married,69,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1800,Female   ,Married,60,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1801,Female   ,Married,60,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1802,Female   ,Single,72,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1803,Male    ,Married,69,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1804,Female   ,Married,60,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,3,High
1805,Female   ,Married,63,55-64      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1806,Male    ,Single,70,65-74      ,12,Hasharon-Shomron,9,General,1,General - General,9,General,2,Medium
1807,Female   ,Married,63,55-64      ,15,North,9,General,1,General - General,9,General,1,Low
1808,Male    ,Married,57,55-64      ,15,North,9,General,1,General - General,9,General,2,Medium
1809,Female   ,Married,64,55-64      ,15,North,9,General,1,General - General,9,General,2,Medium
1810,Female   ,Married,75,75-84      ,15,North,9,General,1,General - General,9,General,2,Medium
1811,Male    ,Married,82,75-84      ,15,North,9,General,1,General - General,9,General,2,Medium
1812,Male    ,Married,85,85+        ,15,North,9,General,1,General - General,9,General,2,Medium
1813,Male    ,Married,84,75-84      ,15,North,9,General,2,General- Religious,9,General,1,Low
1814,Male    ,Married,71,65-74      ,15,North,9,General,1,General - General,9,General,1,Low
1815,Male    ,Single,67,65-74      ,15,North,9,General,1,General - General,9,General,2,Medium
1816,Male    ,Married,81,75-84      ,15,North,9,General,1,General - General,9,General,2,Medium
1817,Female   ,Single,73,65-74      ,15,North,9,General,1,General - General,9,General,2,Medium
1818,Male    ,Married,60,55-64      ,15,North,9,General,1,General - General,9,General,2,Medium
1819,Male    ,Married,63,55-64      ,15,North,9,General,1,General - General,9,General,2,Medium
1820,Female   ,Single,60,55-64      ,15,North,9,General,1,General - General,9,General,3,High
1821,Male    ,Married,86,85+        ,15,North,9,General,1,General - General,9,General,2,Medium
1822,Female   ,Married,57,55-64      ,15,North,1,Arab,2,Arab - Other,1,Arab,2,Medium
1823,Male    ,Married,70,65-74      ,15,North,9,General,1,General - General,9,General,2,Medium
1824,Male    ,Married,61,55-64      ,15,North,9,General,1,General - General,9,General,2,Medium
1825,Male    ,Married,63,55-64      ,15,North,9,General,1,General - General,9,General,3,High
1826,Male    ,Single,82,75-84      ,15,North,9,General,1,General - General,9,General,2,Medium
1827,Male    ,Married,66,65-74      ,15,North,9,General,1,General - General,9,General,2,Medium
1828,Male    ,Married,61,55-64      ,15,North,9,General,1,General - General,9,General,2,Medium
1829,Male    ,Married,67,65-74      ,15,North,9,General,1,General - General,9,General,2,Medium
1830,Male    ,Married,72,65-74      ,15,North,9,General,1,General - General,9,General,2,Medium
1831,Female   ,Single,84,75-84      ,15,North,9,General,1,General - General,9,General,3,High
1832,Female   ,Single,56,55-64      ,15,North,9,General,1,General - General,9,General,2,Medium
1833,Female   ,Single,95,85+        ,15,North,9,General,1,General - General,9,General,2,Medium
1834,Male    ,Married,70,65-74      ,15,North,9,General,1,General - General,9,General,1,Low
1835,Male    ,Married,85,85+        ,15,North,9,General,1,General - General,9,General,2,Medium
1836,Female   ,Married,57,55-64      ,15,North,9,General,1,General - General,9,General,1,Low
1837,Male    ,Married,60,55-64      ,15,North,9,General,1,General - General,9,General,2,Medium
1838,Male    ,Married,73,65-74      ,15,North,9,General,1,General - General,9,General,2,Medium
1839,Male    ,Married,63,55-64      ,15,North,9,General,1,General - General,9,General,2,Medium
1840,Female   ,Married,61,55-64      ,15,North,9,General,1,General - General,9,General,1,Low
1841,Female   ,Married,62,55-64      ,15,North,9,General,1,General - General,9,General,2,Medium
1842,Female   ,Single,62,55-64      ,15,North,9,General,1,General - General,9,General,2,Medium
1843,Female   ,Single,69,65-74      ,15,North,9,General,1,General - General,9,General,2,Medium
1844,Male    ,Married,53,45-54      ,15,North,9,General,1,General - General,9,General,1,Low
1845,Male    ,Married,56,55-64      ,15,North,9,General,1,General - General,9,General,2,Medium
1846,Female   ,Single,78,75-84      ,15,North,9,General,1,General - General,9,General,1,Low
1847,Male    ,Married,52,45-54      ,15,North,9,General,1,General - General,9,General,2,Medium
1848,Female   ,Single,56,55-64      ,15,North,9,General,1,General - General,9,General,2,Medium
1849,Male    ,Married,48,45-54      ,15,North,9,General,1,General - General,9,General,2,Medium
1850,Female   ,Single,60,55-64      ,15,North,9,General,1,General - General,9,General,2,Medium
1851,Female   ,Single,52,45-54      ,15,North,9,General,1,General - General,9,General,2,Medium
1852,Female   ,Married,50,45-54      ,15,North,9,General,1,General - General,9,General,1,Low
1853,Female   ,Single,57,55-64      ,15,North,9,General,1,General - General,9,General,2,Medium
1854,Female   ,Single,45,45-54      ,15,North,9,General,1,General - General,9,General,2,Medium
1855,Male    ,Married,53,45-54      ,15,North,9,General,1,General - General,9,General,2,Medium
1856,Female   ,Single,71,65-74      ,15,North,9,General,1,General - General,9,General,2,Medium
1857,Female   ,Single,81,75-84      ,15,North,9,General,1,General - General,9,General,2,Medium
1858,Female   ,Married,61,55-64      ,15,North,1,Arab,2,Arab - Other,1,Arab,2,Medium
1859,Male    ,Married,70,65-74      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1860,Female   ,Married,63,55-64      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1861,Female   ,Married,61,55-64      ,15,North,1,Arab,2,Arab - Other,1,Arab,2,Medium
1862,Male    ,Married,65,65-74      ,15,North,1,Arab,2,Arab - Other,1,Arab,2,Medium
1863,Male    ,Single,61,55-64      ,15,North,1,Arab,2,Arab - Other,1,Arab,2,Medium
1864,Male    ,Married,70,65-74      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1865,Male    ,Married,61,55-64      ,15,North,1,Arab,2,Arab - Other,1,Arab,2,Medium
1866,Male    ,Married,68,65-74      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1867,Female   ,Single,84,75-84      ,15,North,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1868,Male    ,Married,58,55-64      ,15,North,1,Arab,2,Arab - Other,1,Arab,2,Medium
1869,Female   ,Single,82,75-84      ,15,North,1,Arab,2,Arab - Other,1,Arab,2,Medium
1870,Female   ,Single,63,55-64      ,15,North,1,Arab,2,Arab - Other,1,Arab,2,Medium
1871,Female   ,Married,69,65-74      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1872,Male    ,Married,64,55-64      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1873,Female   ,Single,65,65-74      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1874,Female   ,Single,59,55-64      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1875,Male    ,Married,58,55-64      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1876,Female   ,Married,62,55-64      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1877,Female   ,Married,84,75-84      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1878,Male    ,Single,62,55-64      ,15,North,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1879,Male    ,Married,66,65-74      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1880,Male    ,Married,67,65-74      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1881,Male    ,Married,71,65-74      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1882,Female   ,Married,67,65-74      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1883,Female   ,Single,71,65-74      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1884,Male    ,Single,71,65-74      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1885,Female   ,Married,66,65-74      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1886,Female   ,Married,84,75-84      ,15,North,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1887,Female   ,Single,75,75-84      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1888,Male    ,Married,67,65-74      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1889,Male    ,Married,73,65-74      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1890,Male    ,Married,65,65-74      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1891,Male    ,Married,63,55-64      ,15,North,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1892,Female   ,Married,67,65-74      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1893,Male    ,Married,66,65-74      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1894,Female   ,Single,80,75-84      ,15,North,1,Arab,2,Arab - Other,1,Arab,2,Medium
1895,Male    ,Married,94,85+        ,15,North,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1896,Female   ,Married,71,65-74      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1897,Female   ,Married,69,65-74      ,15,North,1,Arab,2,Arab - Other,1,Arab,2,Medium
1898,Female   ,Married,58,55-64      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1899,Male    ,Married,58,55-64      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1900,Male    ,Married,64,55-64      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1901,Male    ,Single,78,75-84      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1902,Female   ,Single,79,75-84      ,15,North,1,Arab,2,Arab - Other,1,Arab,2,Medium
1903,Female   ,Married,67,65-74      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1904,Male    ,Married,63,55-64      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1905,Female   ,Married,58,55-64      ,15,North,9,General,3,General - Circassians,9,General,2,Medium
1906,Female   ,Single,83,75-84      ,15,North,9,General,1,General - General,9,General,2,Medium
1907,Male    ,Married,65,65-74      ,15,North,1,Arab,2,Arab - Other,1,Arab,2,Medium
1908,Male    ,Married,60,55-64      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1909,Male    ,Single,40,35-44      ,15,North,9,General,1,General - General,9,General,1,Low
1910,Female   ,Single,67,65-74      ,15,North,9,General,1,General - General,9,General,1,Low
1911,Female   ,Married,48,45-54      ,15,North,9,General,1,General - General,9,General,2,Medium
1912,Female   ,Married,53,45-54      ,15,North,9,General,1,General - General,9,General,1,Low
1913,Female   ,Married,65,65-74      ,15,North,9,General,1,General - General,9,General,1,Low
1914,Female   ,Single,57,55-64      ,15,North,9,General,1,General - General,9,General,2,Medium
1915,Male    ,Married,64,55-64      ,15,North,9,General,1,General - General,9,General,2,Medium
1916,Female   ,Married,57,55-64      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1917,Male    ,Married,64,55-64      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1918,Female   ,Married,66,65-74      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1919,Female   ,Single,57,55-64      ,15,North,1,Arab,1,Arabs-Bedouins,1,Arab,2,Medium
1920,Female   ,Married,64,55-64      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1921,Female   ,Married,64,55-64      ,15,North,1,Arab,2,Arab - Other,1,Arab,2,Medium
1922,Male    ,Married,61,55-64      ,15,North,9,General,1,General - General,9,General,2,Medium
1923,Male    ,Married,78,75-84      ,15,North,9,General,1,General - General,9,General,2,Medium
1924,Female   ,Single,66,65-74      ,15,North,9,General,1,General - General,9,General,2,Medium
1925,Female   ,Married,56,55-64      ,15,North,9,General,1,General - General,9,General,1,Low
1926,Male    ,Married,86,85+        ,15,North,9,General,1,General - General,9,General,1,Low
1927,Male    ,Married,74,65-74      ,15,North,9,General,1,General - General,9,General,3,High
1928,Female   ,Married,68,65-74      ,15,North,9,General,1,General - General,9,General,2,Medium
1929,Male    ,Married,76,75-84      ,15,North,9,General,1,General - General,9,General,2,Medium
1930,Male    ,Married,64,55-64      ,15,North,9,General,1,General - General,9,General,2,Medium
1931,Female   ,Single,72,65-74      ,15,North,9,General,1,General - General,9,General,3,High
1932,Male    ,Married,59,55-64      ,15,North,9,General,1,General - General,9,General,2,Medium
1933,Male    ,Married,56,55-64      ,15,North,9,General,1,General - General,9,General,2,Medium
1934,Female   ,Married,56,55-64      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1935,Male    ,Married,56,55-64      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1936,Female   ,Married,56,55-64      ,15,North,9,General,1,General - General,9,General,2,Medium
1937,Male    ,Married,56,55-64      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1938,Female   ,Married,55,55-64      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1939,Female   ,Married,55,55-64      ,15,North,9,General,1,General - General,9,General,2,Medium
1940,Female   ,Single,55,55-64      ,15,North,9,General,1,General - General,9,General,2,Medium
1941,Female   ,Married,55,55-64      ,15,North,9,General,1,General - General,9,General,2,Medium
1942,Male    ,Married,55,55-64      ,15,North,9,General,1,General - General,9,General,2,Medium
1943,Male    ,Married,55,55-64      ,15,North,9,General,1,General - General,9,General,2,Medium
1944,Female   ,Married,55,55-64      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1945,Male    ,Married,53,45-54      ,15,North,1,Arab,2,Arab - Other,1,Arab,2,Medium
1946,Female   ,Married,53,45-54      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1947,Female   ,Married,55,55-64      ,15,North,9,General,1,General - General,9,General,2,Medium
1948,Female   ,Married,54,45-54      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1949,Male    ,Married,54,45-54      ,15,North,9,General,1,General - General,9,General,2,Medium
1950,Female   ,Married,54,45-54      ,15,North,9,General,1,General - General,9,General,1,Low
1951,Male    ,Married,53,45-54      ,15,North,9,General,1,General - General,9,General,3,High
1952,Female   ,Married,53,45-54      ,15,North,9,General,1,General - General,9,General,3,High
1953,Female   ,Single,53,45-54      ,15,North,9,General,1,General - General,9,General,2,Medium
1954,Male    ,Married,52,45-54      ,15,North,9,General,1,General - General,9,General,3,High
1955,Female   ,Married,53,45-54      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1956,Male    ,Married,53,45-54      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1957,Male    ,Married,53,45-54      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1958,Male    ,Married,52,45-54      ,15,North,1,Arab,2,Arab - Other,1,Arab,2,Medium
1959,Female   ,Single,52,45-54      ,15,North,1,Arab,2,Arab - Other,1,Arab,2,Medium
1960,Female   ,Married,51,45-54      ,15,North,9,General,2,General- Religious,9,General,1,Low
1961,Male    ,Married,51,45-54      ,15,North,9,General,1,General - General,9,General,2,Medium
1962,Male    ,Single,51,45-54      ,15,North,9,General,1,General - General,9,General,1,Low
1963,Male    ,Married,50,45-54      ,15,North,9,General,1,General - General,9,General,2,Medium
1964,Female   ,Married,52,45-54      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1965,Male    ,Married,50,45-54      ,15,North,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1966,Female   ,Married,51,45-54      ,15,North,1,Arab,2,Arab - Other,1,Arab,2,Medium
1967,Female   ,Married,51,45-54      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1968,Female   ,Married,50,45-54      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1969,Female   ,Married,50,45-54      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1970,Male    ,Married,50,45-54      ,15,North,9,General,1,General - General,9,General,2,Medium
1971,Male    ,Married,50,45-54      ,15,North,9,General,1,General - General,9,General,2,Medium
1972,Female   ,Married,50,45-54      ,15,North,1,Arab,2,Arab - Other,1,Arab,2,Medium
1973,Female   ,Married,50,45-54      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1974,Male    ,Married,49,45-54      ,15,North,1,Arab,1,Arabs-Bedouins,1,Arab,1,Low
1975,Male    ,Married,49,45-54      ,15,North,9,General,1,General - General,9,General,2,Medium
1976,Male    ,Married,49,45-54      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1977,Female   ,Married,48,45-54      ,15,North,1,Arab,1,Arabs-Bedouins,1,Arab,2,Medium
1978,Male    ,Married,49,45-54      ,15,North,9,General,1,General - General,9,General,1,Low
1979,Male    ,Married,48,45-54      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1980,Male    ,Married,48,45-54      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1981,Male    ,Married,47,45-54      ,15,North,9,General,1,General - General,9,General,2,Medium
1982,Female   ,Single,47,45-54      ,15,North,9,General,1,General - General,9,General,1,Low
1983,Male    ,Married,47,45-54      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1984,Female   ,Married,47,45-54      ,15,North,1,Arab,2,Arab - Other,1,Arab,2,Medium
1985,Female   ,Married,47,45-54      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1986,Male    ,Married,47,45-54      ,15,North,9,General,1,General - General,9,General,2,Medium
1987,Female   ,Single,47,45-54      ,15,North,1,Arab,1,Arabs-Bedouins,1,Arab,2,Medium
1988,Female   ,Single,46,45-54      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1989,Female   ,Married,46,45-54      ,15,North,1,Arab,2,Arab - Other,1,Arab,2,Medium
1990,Male    ,Single,46,45-54      ,15,North,9,General,1,General - General,9,General,2,Medium
1991,Male    ,Married,46,45-54      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1992,Male    ,Married,45,45-54      ,15,North,9,General,3,General - Circassians,9,General,2,Medium
1993,Female   ,Married,45,45-54      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1994,Female   ,Married,45,45-54      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1995,Female   ,Married,44,35-44      ,15,North,9,General,1,General - General,9,General,2,Medium
1996,Male    ,Married,44,35-44      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1997,Female   ,Married,44,35-44      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
1998,Female   ,Single,44,35-44      ,15,North,9,General,1,General - General,9,General,2,Medium
1999,Male    ,Married,44,35-44      ,15,North,1,Arab,2,Arab - Other,1,Arab,1,Low
